Student_ID,Age,Class,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield
3429,18,11th,99,105,84,5,9,6,8,7,2,96,Scientist,Transcendent Science
3430,17,12th,59,55,94,9,9,6,8,8,3,70,Artist,Illustration
3431,17,12th,87,110,105,8,9,8,9,8,2,102,Teacher,Ultimate Education
3432,17,12th,92,94,83,6,9,9,5,7,3,90,Scientist,Omnipresent Science
3433,17,11th,94,100,82,5,8,9,4,6,3,92,Doctor,Dermatology
3434,18,12th,99,78,94,3,7,7,7,7,3,90,Accountant,Grand Finance
3435,17,11th,74,74,92,10,9,6,7,7,3,80,Designer,Industrial Design
3436,17,12th,46,42,106,10,10,5,9,9,2,67,Artist,Pinnacle Art
3437,17,12th,58,54,96,10,10,5,8,9,3,69,Artist,Mixed Media
3438,17,12th,102,104,93,5,7,9,6,8,2,100,Doctor,Omnipotent Medicine
3439,16,12th,105,101,84,5,8,7,9,6,3,97,Scientist,Infinite Science
3440,18,11th,98,103,83,5,9,6,7,9,3,95,Scientist,Pinnacle Science
3441,16,12th,78,88,102,7,10,8,7,8,3,89,Teacher,Omnipresent Education
3442,17,12th,49,45,103,10,10,5,9,9,2,67,Artist,Infinite Art
3443,16,11th,81,82,97,7,8,8,8,8,2,86,Lawyer,Universal Law
3444,18,12th,97,99,88,5,8,9,6,9,2,95,Doctor,Quantum Medicine
3445,16,12th,79,76,100,7,7,7,8,7,2,85,Lawyer,Bioethics Law
3446,18,11th,40,48,97,9,7,7,5,8,2,62,Musician,Live Sound Engineering
3447,17,11th,86,84,97,7,8,6,6,6,3,89,Lawyer,Summit Law
3448,18,12th,47,40,103,9,9,9,8,9,3,63,Musician,Audio Production
3449,16,11th,85,75,72,3,8,9,4,6,2,77,Accountant,Management Accounting
3450,16,12th,70,84,97,8,9,6,6,7,2,84,Psychologist,Industrial Psychology
3451,17,11th,102,100,82,6,9,9,6,9,2,95,Scientist,Planetary Science
3452,18,12th,81,105,106,9,9,5,8,9,2,99,Designer,Divine Design
3453,16,11th,80,107,105,8,8,7,8,9,2,100,Psychologist,Grand Psychology
3454,17,12th,102,98,93,5,7,9,7,7,2,98,Pilot,Total Pilot
3455,18,11th,58,48,96,9,7,9,6,9,2,67,Artist,Absolute Art
3456,18,12th,92,81,89,3,9,7,4,8,3,87,Accountant,Mythical Finance
3457,16,11th,90,94,80,6,9,8,7,8,2,88,Engineer,Civil Engineering
3458,18,12th,42,48,100,10,7,6,9,9,3,63,Musician,Peak Music
3459,17,12th,95,73,98,8,8,9,5,8,2,89,Business,Marketing
3460,18,11th,99,87,90,5,7,6,9,7,3,92,Pilot,Air Traffic Controller
3461,17,11th,95,93,85,5,8,8,9,7,2,91,Engineer,Mythical Engineering
3462,18,12th,41,38,105,10,8,6,4,7,2,61,Musician,Omnipotent Music
3463,16,12th,81,86,98,8,9,9,4,6,3,88,Teacher,Final Education
3464,17,12th,90,85,98,8,7,8,8,8,3,91,IT Professional,Elite Systems
3465,17,12th,40,49,93,10,10,7,7,9,3,61,Musician,Peak Music
3466,18,12th,103,85,90,4,9,6,8,6,2,93,Accountant,Fusion Finance
3467,16,11th,100,96,91,6,8,9,8,6,3,96,Pilot,Peak Pilot
3468,16,11th,77,98,102,8,8,7,8,9,2,94,Psychologist,Omnipotent Psychology
3469,18,11th,67,74,98,9,9,7,7,8,2,80,Designer,Absolute Design
3470,16,11th,95,99,87,6,9,6,6,9,2,94,Engineer,Quantum Engineering
3471,16,11th,74,77,102,8,8,9,9,6,2,84,Psychologist,Health Psychology
3472,17,12th,87,88,88,8,8,7,4,9,3,88,IT Professional,Premier Programming
3473,18,11th,88,90,89,5,9,7,5,8,3,89,Engineer,Renewable Energy
3474,17,11th,96,89,89,5,9,7,9,6,3,91,Engineer,Celestial Engineering
3475,18,11th,93,78,77,4,9,9,7,7,3,83,Accountant,Pinnacle Finance
3476,16,12th,104,93,91,6,10,6,8,6,2,96,Pilot,Omniscient Pilot
3477,18,12th,51,47,100,10,10,5,8,9,2,67,Artist,Final Art
3478,18,12th,58,52,95,10,10,5,9,9,2,68,Artist,Fine Arts
3479,18,12th,106,108,97,5,8,9,6,9,2,104,Doctor,Premier Medicine
3480,17,12th,94,100,82,6,7,9,5,6,2,92,Doctor,Divine Medicine
3481,17,12th,85,70,95,7,7,8,7,9,3,83,Lawyer,Healthcare Law
3482,17,12th,60,68,98,10,9,7,6,9,2,75,Designer,Longevity Design
3483,17,12th,50,46,103,9,9,6,9,8,2,69,Artist,Summit Art
3484,18,11th,71,82,97,9,10,7,5,6,2,83,Psychologist,Legendary Psychology
3485,16,12th,98,79,85,3,9,6,7,8,2,87,Accountant,Master Finance
3486,18,11th,90,90,87,3,9,8,5,8,3,89,Accountant,Reality Finance
3487,17,12th,90,84,98,9,10,9,5,7,3,91,IT Professional,Game Development
3488,17,11th,67,64,98,9,8,9,4,8,2,76,Designer,Superior Design
3489,17,12th,41,37,105,9,8,6,8,8,2,64,Musician,Mythical Music
3490,17,12th,81,75,101,7,7,8,9,9,3,86,Lawyer,Bioethics Law
3491,16,11th,97,99,88,6,7,8,7,8,2,95,Doctor,Infinite Medicine
3492,16,11th,88,85,86,9,9,8,4,8,3,86,IT Professional,Machine Learning
3493,18,12th,87,96,85,5,10,9,4,9,3,89,Engineer,Software Engineering
3494,16,11th,66,60,93,10,10,6,8,9,2,74,Designer,Product Design
3495,16,11th,80,97,104,9,8,8,9,9,2,95,Psychologist,Complete Psychology
3496,18,12th,96,98,82,6,9,9,6,8,2,92,Scientist,Research Scientist
3497,16,12th,48,38,97,10,9,9,8,7,3,61,Musician,Epic Music
3498,18,12th,81,91,104,8,9,9,4,8,3,92,Teacher,Universal Learning
3499,16,12th,85,69,99,7,9,9,4,9,2,84,Lawyer,Superior Law
3500,17,12th,99,101,91,7,9,8,7,7,2,97,Engineer,Final Engineering
3501,18,12th,88,79,87,8,9,6,6,8,2,85,IT Professional,Consciousness Programming
3502,17,12th,97,120,127,9,9,8,9,7,2,121,IT Professional,Legendary Computing
3503,18,12th,69,64,91,9,9,8,4,8,3,75,Designer,Multidimensional Design
3504,18,12th,73,67,96,10,7,7,6,8,3,79,Designer,Service Design
3505,16,11th,69,79,100,10,10,6,9,9,3,83,Designer,Complete Design
3506,16,11th,82,82,100,7,8,9,9,6,3,88,Lawyer,Longevity Law
3507,17,11th,91,81,90,9,10,7,8,6,2,87,Business,Universal Commerce
3508,17,11th,76,82,104,7,7,9,5,7,2,87,Teacher,Omnipotent Learning
3509,18,11th,40,42,103,10,10,6,4,7,2,62,Musician,Universal Music
3510,16,11th,94,96,87,6,10,6,8,8,3,92,Pilot,Multidimensional Pilot
3511,17,12th,55,51,97,10,10,5,9,9,2,68,Artist,Bio Art
3512,18,12th,72,85,101,9,7,8,6,8,3,86,Psychologist,Organizational Psychology
3513,16,11th,93,96,88,5,8,9,9,7,3,92,Pilot,Drone Pilot
3514,18,12th,103,105,95,7,9,8,7,7,2,101,Engineer,Zenith Engineering
3515,17,11th,58,45,108,10,10,6,5,7,3,70,Artist,Supreme Art
3516,18,11th,90,81,92,9,8,7,8,7,3,88,IT Professional,Immortal Programming
3517,18,12th,85,74,88,9,8,9,9,7,2,82,Business,Strategic Planning
3518,18,12th,51,46,96,10,10,7,4,6,2,64,Musician,Music Composition
3519,16,11th,90,83,87,9,10,8,4,6,2,87,Business,Supply Chain Management
3520,18,12th,42,45,105,9,8,6,5,7,2,64,Musician,AI Music Generation
3521,16,11th,72,87,98,9,7,9,5,9,2,86,Psychologist,Cosmic Psychology
3522,18,12th,84,93,103,8,8,9,9,7,2,94,Lawyer,Infinite Law
3523,17,12th,79,82,103,7,10,9,6,7,3,88,Lawyer,Dimensional Law
3524,18,12th,80,85,96,8,9,8,6,8,3,87,Teacher,Fusion Education
3525,17,12th,53,53,108,9,10,9,9,8,3,71,Artist,Painting
3526,17,12th,97,97,87,4,7,8,4,7,2,94,Accountant,Final Finance
3527,18,12th,72,83,93,8,10,9,8,7,3,83,Teacher,Omnipresent Education
3528,17,12th,71,65,99,9,7,8,7,9,2,78,Designer,Elite Design
3529,17,11th,67,72,93,10,9,8,4,9,2,77,Designer,Interior Design
3530,17,11th,93,96,81,6,9,9,8,8,2,90,Doctor,Nephrology
3531,18,12th,49,45,96,10,9,5,9,9,2,63,Musician,Music Education
3532,17,11th,76,81,99,9,9,6,5,8,3,85,Psychologist,Eternal Psychology
3533,16,12th,93,88,89,6,9,8,4,9,3,90,Pilot,Zenith Pilot
3534,16,11th,82,88,99,8,10,6,8,8,2,90,Teacher,Supreme Learning
3535,17,12th,92,93,81,5,8,6,9,9,3,89,Doctor,Gastroenterology
3536,16,11th,49,43,100,9,10,8,8,6,2,64,Musician,Jazz Music
3537,17,12th,109,111,100,6,8,9,7,9,2,107,Doctor,Godlike Medicine
3538,16,11th,78,82,96,7,9,9,6,7,2,85,Teacher,Supreme Education
3539,18,12th,50,46,95,10,9,5,9,9,2,63,Musician,Film Scoring
3540,18,12th,93,90,85,4,9,8,9,6,3,89,Accountant,Omniscient Finance
3541,17,12th,76,100,107,10,10,6,9,9,3,96,Designer,Celestial Design
3542,16,11th,99,103,91,4,7,8,4,7,2,98,Accountant,Complete Finance
3543,16,11th,95,95,80,5,10,7,9,7,2,90,Scientist,Legendary Science
3544,16,11th,93,95,99,8,8,8,9,8,2,96,Business,Eternal Commerce
3545,16,11th,56,52,96,10,10,5,9,9,2,68,Artist,Street Art
3546,18,12th,81,80,96,7,9,8,8,8,2,85,Lawyer,Dimensional Law
3547,17,11th,78,94,97,8,10,7,8,7,2,90,IT Professional,Infinite Systems
3548,18,12th,94,105,81,6,9,8,6,8,3,93,Scientist,Peak Science
3549,16,12th,93,100,85,5,9,7,5,6,3,93,Scientist,Planetary Science
3550,18,11th,99,77,83,3,9,9,6,7,3,86,Accountant,Final Finance
3551,16,12th,76,84,102,8,9,9,6,6,2,87,Teacher,Art Education
3552,16,12th,72,86,100,8,10,6,9,7,2,86,Teacher,Future Skills Education
3553,16,11th,83,76,86,9,7,9,4,9,3,82,IT Professional,Maximum Computing
3554,18,11th,75,91,98,8,8,9,9,7,3,88,Teacher,Ultimate Learning
3555,17,12th,94,78,75,4,7,6,6,6,3,82,Accountant,Financial Technology
3556,18,11th,85,80,97,8,7,6,5,6,3,87,IT Professional,Grand Programming
3557,18,12th,100,91,87,7,8,7,4,9,3,93,Engineer,Civil Engineering
3558,18,12th,57,52,102,10,8,7,4,7,3,70,Artist,Consciousness Art
3559,16,11th,93,84,93,5,8,9,5,7,3,90,Pilot,Military Pilot
3560,16,11th,68,62,92,9,9,5,8,9,3,75,Designer,UI/UX Design
3561,18,11th,97,100,91,5,8,7,9,6,3,96,Pilot,Agricultural Pilot
3562,17,11th,73,87,101,7,9,8,9,9,3,87,Teacher,Sustainability Education
3563,16,11th,82,99,100,7,9,7,8,9,2,94,Teacher,Perfect Learning
3564,18,12th,103,105,94,5,8,9,6,9,2,101,Doctor,Perfect Medicine
3565,18,12th,94,103,87,5,7,8,6,9,3,95,Scientist,Elite Science
3566,16,11th,44,45,97,10,10,7,6,7,3,62,Musician,Premier Music
3567,16,12th,95,99,81,5,8,7,6,7,2,92,Scientist,Longevity Research
3568,18,11th,86,75,98,9,10,7,8,8,3,86,Business,Entrepreneurship
3569,17,12th,103,115,99,4,7,8,4,7,2,106,Accountant,Legendary Finance
3570,18,12th,53,50,105,10,10,6,9,6,2,69,Musician,Consciousness Music
3571,17,12th,93,88,90,5,7,7,9,7,2,90,Engineer,Peak Engineering
3572,17,12th,73,91,104,10,10,6,9,9,3,90,Designer,Peak Design
3573,17,12th,74,72,94,9,9,9,8,8,2,80,Psychologist,Clinical Psychology
3574,16,11th,72,80,97,9,9,8,9,8,2,83,Psychologist,Digital Psychology
3575,16,12th,86,100,80,5,8,6,4,8,2,89,Doctor,Omnipresent Medicine
3576,17,11th,71,77,100,9,9,6,7,8,3,83,Psychologist,Complete Psychology
3577,18,12th,63,69,93,9,9,7,6,8,2,75,Designer,Graphic Design
3578,18,12th,87,87,96,8,9,7,7,6,3,90,IT Professional,Divine Systems
3579,16,12th,80,90,104,8,8,8,9,6,3,91,Teacher,Social Studies
3580,18,11th,76,84,96,8,8,7,8,6,3,85,Psychologist,Maximum Psychology
3581,18,11th,97,95,77,7,10,7,8,7,2,90,Engineer,Industrial Engineering
3582,18,11th,99,98,82,6,9,8,8,9,3,93,Doctor,Orthopedic Surgery
3583,16,11th,93,73,87,9,9,7,5,6,3,84,Business,Sustainable Business
3584,18,11th,76,70,97,7,7,6,4,9,2,81,Lawyer,Labor Law
3585,18,12th,99,86,93,3,10,8,9,8,2,93,Accountant,ESG Reporting
3586,16,12th,70,74,96,8,9,8,8,6,3,80,Psychologist,Mythical Psychology
3587,18,12th,89,98,105,9,8,8,8,8,2,99,IT Professional,Supreme Computing
3588,16,11th,90,109,106,7,8,8,8,8,2,104,Lawyer,Legendary Law
3589,16,11th,74,94,96,8,8,8,6,6,3,88,Teacher,Supreme Learning
3590,17,11th,84,78,100,7,8,7,4,7,3,87,Lawyer,Dimensional Law
3591,18,11th,84,88,103,8,9,7,8,9,3,92,Teacher,Global Education
3592,16,11th,50,46,101,10,10,5,8,9,2,67,Artist,Universal Art
3593,18,12th,95,102,86,6,9,8,7,6,2,94,Scientist,Premier Science
3594,17,11th,58,54,94,10,8,6,6,7,3,69,Artist,AI Art
3595,18,11th,102,93,87,4,10,7,8,7,2,94,Accountant,Premier Finance
3596,17,12th,57,47,92,9,7,8,4,7,3,65,Artist,Transcendent Art
3597,16,12th,92,96,79,5,7,8,4,6,2,89,Scientist,Final Science
3598,18,11th,94,83,92,8,7,9,4,6,2,90,Business,Fusion Economics
3599,17,12th,82,79,97,7,8,9,6,9,2,86,Teacher,Mythical Learning
3600,17,11th,49,50,105,9,9,8,6,7,2,68,Artist,Infinite Art
3601,18,12th,83,81,94,8,8,8,6,7,3,86,Teacher,Mindfulness Education
3602,16,11th,86,71,93,8,9,9,8,6,2,83,Lawyer,Planetary Law
3603,17,11th,90,75,92,9,7,8,7,7,2,86,Business,Maximum Commerce
3604,18,12th,71,78,96,9,9,8,9,8,2,82,Psychologist,Neuropsychology
3605,17,11th,92,75,91,9,10,9,8,7,2,86,Business,Universal Commerce
3606,17,12th,104,116,100,3,8,8,5,7,2,107,Accountant,Mythical Finance
3607,18,12th,102,95,84,5,10,7,4,7,2,94,Pilot,Maximum Pilot
3608,17,12th,83,79,98,8,8,8,6,6,2,87,Lawyer,Summit Law
3609,17,11th,80,82,93,7,10,9,7,9,3,85,Teacher,Mindfulness Education
3610,18,12th,84,110,108,9,9,8,9,8,3,103,Psychologist,Elite Psychology
3611,18,11th,67,69,94,10,8,7,9,6,2,77,Designer,Transcendent Design
3612,18,12th,48,37,95,10,8,9,7,8,2,60,Musician,Fusion Music
3613,17,12th,74,65,93,9,7,8,4,8,2,77,Designer,Product Design
3614,18,12th,95,95,88,7,8,8,4,9,2,93,Engineer,Chemical Engineering
3615,17,12th,69,76,94,8,9,7,8,8,2,80,Psychologist,Developmental Psychology
3616,17,12th,72,91,101,7,7,9,6,8,2,88,Teacher,Consciousness Education
3617,16,12th,88,75,98,8,9,9,8,6,3,87,IT Professional,Machine Learning
3618,18,11th,91,95,91,5,9,8,4,8,2,92,Pilot,Elite Pilot
3619,18,11th,100,99,82,5,9,8,4,8,3,94,Pilot,Summit Pilot
3620,18,12th,94,90,85,5,7,9,7,7,2,90,Pilot,Urban Air Mobility
3621,18,12th,96,98,82,6,8,9,6,8,2,92,Scientist,Genetics
3622,16,11th,93,84,98,8,7,6,5,8,3,92,Business,Business Analytics
3623,16,11th,94,79,94,9,7,7,8,9,3,89,Business,Business Analytics
3624,16,11th,88,83,101,8,9,9,4,7,3,91,Business,Planetary Business
3625,18,12th,101,103,93,6,8,9,6,7,2,99,Engineer,Eternal Engineering
3626,16,11th,83,92,102,8,8,8,9,8,3,93,Lawyer,Divine Law
3627,18,11th,91,81,99,9,7,8,7,9,2,90,Business,Total Business
3628,17,12th,97,96,95,5,10,6,4,7,3,96,Pilot,Eternal Pilot
3629,18,11th,87,91,90,5,8,8,6,6,2,89,Doctor,Perfect Medicine
3630,16,12th,86,91,87,5,10,6,6,9,2,88,Engineer,Chemical Engineering
3631,18,12th,90,97,104,8,9,7,9,8,2,98,IT Professional,Divine Programming
3632,17,11th,93,81,77,3,7,9,4,8,3,84,Accountant,Planetary Finance
3633,17,11th,94,90,89,6,10,9,8,8,2,91,Engineer,Fusion Engineering
3634,18,12th,79,83,97,7,8,7,7,6,2,86,Lawyer,Space Law
3635,16,11th,94,73,88,9,10,9,5,8,3,85,Business,Superior Commerce
3636,17,12th,90,100,81,5,10,6,7,9,3,90,Pilot,Dimensional Pilot
3637,17,12th,101,96,81,6,10,6,6,7,2,93,Scientist,Ultimate Science
3638,16,12th,87,90,89,6,10,6,5,6,2,89,Doctor,Multidimensional Medicine
3639,16,11th,42,37,102,10,8,6,5,8,2,60,Musician,Planetary Music
3640,17,12th,74,93,92,8,10,9,6,6,3,86,Teacher,Digital Citizenship
3641,18,12th,53,43,106,10,10,7,8,9,2,67,Musician,Universal Music
3642,17,12th,44,40,98,10,9,5,9,9,3,61,Musician,Cosmic Music
3643,18,11th,99,90,87,6,10,7,9,7,3,92,Engineer,Mechanical Engineering
3644,16,11th,61,55,107,9,8,8,7,6,2,74,Artist,Multidimensional Art
3645,17,11th,52,43,100,10,8,7,4,8,3,65,Musician,Elite Music
3646,17,12th,94,97,84,6,8,8,4,7,2,92,Doctor,Master Medicine
3647,18,12th,109,110,95,5,9,9,5,8,2,106,Scientist,Master Science
3648,17,11th,92,101,80,6,7,6,5,6,2,91,Scientist,Longevity Science
3649,18,12th,84,82,104,8,9,9,4,6,2,90,Teacher,Multidimensional Education
3650,17,12th,104,105,90,6,8,9,6,8,2,101,Scientist,Cosmic Science
3651,17,12th,95,90,85,7,7,9,4,8,2,90,Engineer,Transcendent Engineering
3652,16,12th,105,98,78,5,9,7,7,7,2,94,Scientist,Physics Researcher
3653,18,11th,70,64,99,9,9,6,4,6,3,78,Designer,Game Design
3654,18,12th,94,96,86,7,9,8,7,8,2,92,Engineer,Longevity Engineering
3655,18,12th,84,87,95,8,7,6,8,8,3,89,Business,Peak Economy
3656,17,11th,76,83,95,9,10,8,7,8,3,85,Psychologist,Developmental Psychology
3657,17,12th,86,83,97,8,10,9,7,7,2,89,Business,Apex Commerce
3658,18,12th,87,99,81,6,7,6,7,6,3,89,Engineer,Chemical Engineering
3659,17,11th,96,90,89,5,9,6,8,9,2,92,Doctor,Consciousness Medicine
3660,18,11th,91,80,92,9,9,9,4,6,3,88,IT Professional,Godlike Computing
3661,17,12th,72,72,96,9,8,7,9,7,3,80,Designer,Heroic Design
3662,18,12th,101,97,92,6,8,9,8,6,2,97,Pilot,Infinite Pilot
3663,17,11th,73,94,97,7,7,7,6,9,3,88,Teacher,Ultimate Education
3664,18,12th,92,96,80,6,10,9,6,7,2,89,Engineer,Systems Engineering
3665,16,11th,83,82,98,9,7,9,6,9,3,88,IT Professional,Omniscient Programming
3666,18,12th,79,94,103,8,9,7,5,6,2,92,Teacher,Multidimensional Education
3667,18,12th,91,98,86,6,7,9,8,8,2,92,Doctor,Complete Medicine
3668,17,11th,41,40,106,10,7,6,6,6,2,62,Musician,Jazz Music
3669,17,12th,75,90,100,8,9,7,8,8,2,89,Psychologist,Ultimate Psychology
3670,18,12th,61,72,92,10,8,6,6,8,2,75,Designer,Mythical Design
3671,18,12th,66,62,97,9,10,8,4,9,2,75,Designer,Celestial Design
3672,17,11th,41,39,93,9,7,7,9,7,2,58,Musician,Audio Production
3673,16,12th,91,84,86,5,9,8,9,9,2,87,Pilot,Heroic Pilot
3674,17,12th,68,66,93,9,9,5,8,9,3,76,Designer,Environmental Design
3675,16,11th,84,80,94,9,10,9,7,8,3,86,Business,Grand Commerce
3676,17,11th,90,91,85,6,10,6,5,7,3,89,Doctor,Elite Medicine
3677,18,11th,54,52,103,9,10,9,9,7,3,70,Artist,Planetary Art
3678,17,11th,85,85,95,8,10,9,6,6,3,88,IT Professional,Consciousness Computing
3679,16,12th,72,88,94,7,10,7,7,6,3,85,Teacher,Peak Education
3680,17,12th,43,42,104,9,9,9,4,9,3,63,Musician,Music Business
3681,17,12th,87,80,98,8,8,9,7,7,2,88,Lawyer,Maximum Law
3682,17,12th,101,103,92,6,7,8,7,8,2,99,Doctor,Complete Medicine
3683,18,12th,67,67,98,10,7,8,7,9,3,77,Designer,Grand Design
3684,17,12th,73,79,97,9,10,7,5,6,2,83,Psychologist,Industrial Psychology
3685,17,11th,87,91,88,8,10,9,4,7,3,89,IT Professional,Fusion Software
3686,18,12th,72,73,102,9,8,9,4,8,3,82,Psychologist,Final Psychology
3687,16,11th,92,88,83,5,7,8,7,7,3,88,Pilot,Search and Rescue Pilot
3688,17,11th,99,94,72,4,7,7,9,8,3,88,Accountant,Perfect Finance
3689,18,11th,90,94,95,6,9,6,7,9,2,93,Pilot,Pinnacle Pilot
3690,17,12th,94,96,100,8,9,8,10,8,2,97,Business,Cosmic Business
3691,17,12th,88,88,81,7,9,7,4,9,3,86,Engineer,Biotechnology Engineering
3692,18,11th,79,73,94,7,9,7,6,6,3,82,Lawyer,Labor Law
3693,18,11th,98,95,85,6,10,7,6,6,2,93,Scientist,Cosmic Science
3694,18,11th,66,62,99,9,9,8,8,6,2,76,Designer,Universal Design
3695,16,11th,45,43,101,9,10,7,5,6,3,63,Musician,Music Therapy
3696,17,12th,93,95,85,7,9,8,7,8,2,91,Engineer,Renewable Energy
3697,16,12th,95,98,83,6,9,8,7,6,3,92,Scientist,Peak Science
3698,17,12th,50,45,102,10,10,9,6,6,2,66,Musician,Cosmic Music
3699,17,11th,99,93,90,7,9,6,7,6,2,94,Engineer,Omniscient Engineering
3700,17,12th,72,81,95,8,9,7,8,8,2,83,Psychologist,Planetary Psychology
3701,18,12th,49,45,103,9,9,6,8,8,2,68,Artist,Supreme Art
3702,18,12th,89,96,103,9,9,8,9,7,2,97,IT Professional,Transcendent Computing
3703,17,12th,89,85,80,6,8,9,8,6,3,85,Pilot,Flight Engineer
3704,17,11th,102,88,80,5,7,7,4,6,2,90,Pilot,Omnipotent Pilot
3705,18,12th,93,95,84,6,8,8,7,8,2,91,Doctor,Precision Medicine
3706,16,12th,77,81,101,8,7,7,5,7,3,86,Psychologist,Summit Psychology
3707,18,12th,104,100,95,6,8,9,8,6,2,100,Pilot,Pinnacle Pilot
3708,18,12th,99,87,77,5,8,8,8,6,3,88,Engineer,Master Engineering
3709,18,11th,83,82,91,8,7,9,6,8,2,85,Business,Apex Commerce
3710,17,11th,63,72,99,9,10,9,6,6,2,78,Designer,Brand Design
3711,18,11th,95,73,98,8,10,9,5,7,3,89,Business,Total Business
3712,17,11th,76,79,100,7,9,6,6,6,3,85,Teacher,Omnipotent Learning
3713,18,12th,90,80,91,8,10,6,4,6,2,87,Business,Venture Capital
3714,17,12th,75,93,103,7,10,6,4,6,2,90,Teacher,Maximum Education
3715,17,11th,95,93,88,4,10,6,4,9,3,92,Accountant,Planetary Finance
3716,16,12th,94,78,101,9,8,6,8,9,3,91,Business,Project Management
3717,16,11th,73,77,102,8,7,9,5,6,3,84,Psychologist,Pinnacle Psychology
3718,17,11th,84,87,88,9,7,6,6,8,3,86,IT Professional,Blockchain Development
3719,16,11th,78,83,93,8,10,8,9,8,3,85,Teacher,Absolute Education
3720,16,11th,64,58,97,9,7,8,4,6,2,73,Designer,Elite Design
3721,17,12th,104,106,95,6,7,8,7,8,2,102,Doctor,Superior Medicine
3722,18,11th,84,74,92,8,7,7,4,7,2,83,Business,Management Consulting
3723,17,11th,85,98,86,5,7,6,6,9,3,90,Engineer,Heroic Engineering
3724,17,12th,99,95,90,5,7,8,7,7,2,95,Pilot,Eternal Pilot
3725,16,11th,88,92,78,6,8,8,6,7,3,86,Engineer,Computer Science Engineering
3726,17,11th,95,98,90,5,8,6,7,8,2,94,Doctor,Total Medicine
3727,17,12th,101,105,93,3,8,9,5,6,2,100,Accountant,Perfect Finance
3728,17,12th,79,84,100,7,7,9,9,8,2,88,Teacher,Peak Education
3729,18,12th,51,43,98,9,8,9,6,6,3,64,Musician,Multidimensional Music
3730,16,11th,102,98,78,6,9,8,8,8,3,93,Scientist,Planetary Science
3731,18,11th,88,79,93,8,10,6,6,9,2,87,Business,Perfect Business
3732,18,12th,92,99,91,5,10,9,7,7,2,94,Pilot,Elite Pilot
3733,16,11th,75,74,96,8,7,9,7,9,2,82,Psychologist,Omniscient Psychology
3734,16,11th,76,80,100,8,7,9,4,8,3,85,Psychologist,Omnipresent Psychology
3735,18,12th,92,95,84,6,7,8,4,9,3,90,Scientist,Cosmic Science
3736,18,11th,50,49,104,10,8,9,4,7,3,68,Artist,Heroic Art
3737,16,11th,82,92,96,8,10,8,5,6,2,90,Teacher,Educational Technology
3738,16,11th,88,81,96,8,8,8,8,7,2,88,IT Professional,Elite Systems
3739,16,11th,89,73,99,8,10,7,9,7,3,87,Business,Finance
3740,16,11th,65,74,93,9,8,8,5,8,2,77,Designer,Omnipresent Design
3741,18,12th,91,76,88,4,7,8,6,8,3,85,Accountant,Omnipresent Finance
3742,17,11th,102,99,89,5,10,7,4,7,3,97,Pilot,Supreme Pilot
3743,16,12th,72,89,94,8,7,7,7,6,2,85,Teacher,Legendary Education
3744,17,12th,85,75,89,9,10,8,4,6,3,83,Business,Operations Management
3745,17,12th,93,94,85,6,8,8,9,6,3,91,Scientist,Universal Science
3746,16,11th,73,86,102,9,7,9,6,7,3,87,Psychologist,Mythical Psychology
3747,16,12th,93,94,81,5,9,7,4,6,2,89,Doctor,Epic Medicine
3748,16,11th,94,109,116,8,9,7,9,8,2,110,IT Professional,Perfect Programming
3749,17,12th,78,99,103,8,9,7,8,8,2,95,Psychologist,Perfect Psychology
3750,16,12th,60,47,100,10,8,8,6,8,2,69,Artist,Divine Art
3751,17,12th,83,88,100,8,7,6,7,9,2,90,Teacher,Computer Science Education
3752,18,11th,100,94,78,5,8,6,4,9,2,91,Scientist,Zenith Science
3753,17,12th,92,88,83,6,8,9,8,6,3,88,Pilot,Longevity Pilot
3754,16,11th,44,40,99,9,8,6,8,9,2,63,Musician,Cosmic Music
3755,18,11th,85,87,87,8,10,7,4,6,2,86,Business,Absolute Economy
3756,17,11th,83,74,99,9,7,9,9,6,2,85,Business,Digital Transformation
3757,18,12th,99,95,90,6,8,8,8,6,2,95,Pilot,Complete Pilot
3758,16,11th,75,75,102,9,7,8,6,8,2,84,Psychologist,Longevity Psychology
3759,16,12th,48,51,106,10,8,6,5,7,2,68,Artist,Grand Art
3760,17,11th,69,68,95,9,7,7,9,9,3,77,Designer,Epic Design
3761,16,11th,36,32,106,10,9,5,9,9,3,61,Musician,Epic Music
3762,17,11th,84,82,87,9,8,7,4,9,2,84,IT Professional,Universal Computing
3763,17,11th,78,89,99,9,7,7,4,7,2,89,IT Professional,Web Development
3764,18,12th,52,51,102,9,7,6,5,7,3,68,Artist,Legendary Art
3765,16,11th,58,52,99,9,8,9,5,7,2,70,Artist,Summit Art
3766,17,12th,58,51,103,9,9,9,6,7,2,71,Artist,Supreme Art
3767,18,11th,96,85,89,6,7,6,8,6,2,90,Pilot,Summit Pilot
3768,17,12th,85,90,84,5,8,9,8,7,3,86,Engineer,Elite Engineering
3769,18,12th,88,93,88,6,9,9,5,9,3,90,Pilot,Superior Pilot
3770,17,11th,88,85,99,8,7,6,4,9,3,91,Business,Divine Economy
3771,16,11th,68,72,102,9,8,7,4,9,2,81,Psychologist,Industrial Psychology
